 등록번호,상호,업종,주소,메뉴,영업시간,주차정보,제안수,댓글수
1715,적사부,중식,경상남도 합천군 합천읍 동서로 74,탕수육,,,,
1716,시장분식,한식,부산광역시 강서구 공항로811번다길 23-19,"비빔칼국수, 선지국수",,,,
1717,장룡수산,한식,부산광역시 강서구 낙동남로 749,장어,,,,
1718,짱뚱어전문,한식,부산광역시 강서구 대저중앙로309번길 65,짱뚱어요리,,,,
1719,민물가든,한식,부산광역시 강서구 둔치중앙길 5,잉어,,,,
1720,대마등,한식,부산광역시 강서구 르노삼성대로 574,갈삼구이,,,,
1721,칡넝쿨,한식,부산광역시 강서구 상덕로 52,"양념구이, 훈제바비큐",,,,
1722,박달집,한식,부산광역시 금정구 금샘로 377-1,한방전골,,,,
1723,기장곰장어,한식,부산광역시 기장군 기장읍 기장해안로 70,짚불구이,,,,
1724,손큰할매,한식,부산광역시 기장군 기장읍 연화1길 191,"전복죽, 해산물",,,,
1725,기장안동찰보리밥,한식,부산광역시 기장군 기장읍 차성남로 58,보리밥,,,,
1726,우동집,일식,부산광역시 기장군 기장읍 차성로 296-1,우동정식,,,,
1727,가마솥생복집,한식,부산광역시 기장군 기장읍 차성로 327-2,복요리,,,,
1728,칠암 대양횟집,한식,부산광역시 기장군 일광면 문오성길 563,장어전문,,,,
1729,일광아구찜,한식,부산광역시 기장군 일광면 삼성3길 55,아구찜,,,,
1730,수림원,한식,부산광역시 기장군 일광면 이천길 61,아구찜,,,,
1731,강원도순두부,한식,부산광역시 기장군 장안읍 월내해안길 63,순두부,,,,
1732,장안매운탕,한식,부산광역시 기장군 장안읍 장안로 75-4,매운탕,,,,
1733,기픈골황토마루,한식,부산광역시 기장군 정관읍 병산1길 74-39,오겹살,,,,
1734,철마연밥,한식,부산광역시 기장군 철마면 웅천리 324-6,연잎밥,,,,
1735,김유순대구뽈찜,한식,부산광역시 남구 진남로 15,대구뽈찜,,,,
1736,알천순대곱창전골,한식,부산광역시 남구 용소로7번길 88,"순대국밥, 순대전골",,,,
1737,내호냉면,한식,부산광역시 남구 우암번영로26번길 17,냉면,,,,
1738,공원칼국수,한식,부산광역시 남구 유엔평화로 110,공원칼국수,,,,
1739,칠성식당,한식,부산광역시 남구 지게골로 7,"곱창, 삼겹살",,,,
1740,할매곱창,한식,부산광역시 동구 수정동로 22-2,곱창,,,,
1741,신선식당,한식,부산광역시 동구 조방로49번길 13,생선구이,,,,
1742,암돼지갈비밀면,한식,부산광역시 동래구 금강로 106,밀면,,,,
1743,우동집,일식,부산광역시 동래구 금강로 93-1,냄비우동,,,,
1744,타이빈,퓨전,부산광역시 동래구 금강로73번길 12,뿌님팟퐁 커리,,,,
1745,동래삼계탕,한식,부산광역시 동래구 동래로116번길 39,"삼계탕, 약탕",,,,
1746,일미불갈비,한식,부산광역시 동래구 아시아드대로163,"돼지갈비, 왕소금구이",,,,
1747,깃발집,한식,부산광역시 동래구 온천장로107번길 10,"물회, 꽃게된장조림",,,,
1748,옛맛칼국수,한식,부산광역시 동래구 중앙대로1335번길 17-2,칼국수,,,,
1749,통영졸복,한식,부산광역시 동래구 차밭골로21번길 8,졸복,,,,
1750,원가네,한식,부산광역시 부산진구 성지로 145,닭한마리국수,,,,
1751,평양집,한식,부산광역시 북구 금곡대로20번길 21,만두백반,,,,
1752,심우촌,한식,부산광역시 북구 산성로 100,오리고기,,,,
1753,주례하동재첩국,한식,부산광역시 사상구 가야대로 290-12,재첩국,,,,
1754,대궐안집,한식,부산광역시 사상구 광장로 68,갈비탕,,,,
1755,77돌곱창,한식,부산광역시 사상구 괘감로 98,곱청전골,,,,
1756,해물왕창칼국수,한식,부산광역시 사상구 사상로 316,해물칼국수,,,,
1757,김해식당,한식,부산광역시 사하구 괴정로 39,멸치쌈밥,,,,
1758,하단통영식당,한식,부산광역시 사하구 낙동남로1389번길 9-2,멸치쌈밥,,,,
1759,제일돌곱창,한식,부산광역시 사하구 낙동대로535번길 4,돌곱창전골,,,,
1760,통영장어무한리필,한식,부산광역시 사하구 동매로 50,장어구이,,,,
1761,복성반점,중식,부산광역시 사하구 하신중앙로 289,짬뽕,,,,
1762,원조18번 완당,일식,부산광역시 서구 구덕로238번길 6,"완당, 발국수",,,,
1763,수변최고돼지국밥,한식,부산광역시 수영구 광안해변로370번길 9-32,수육백반,,,,
1764,옥미 아구찜,한식,부산광역시 수영구 망미번영로55번길 35,아구찜,,,,
1765,마라도,한식,부산광역시 수영구 민락본동로11번길 38,코스요리,,,,
1766,개성손만두,한식,부산광역시 연제구 진연로 29,만두국,,,,
1767,석화정,한식,부산광역시 영도구 동삼로42번길 16-11,굴국밥,,,,
1768,부흥식당,한식,부산광역시 영도구 절영로 102,자리돔물회,,,,
1769,왔다식당,한식,부산광역시 영도구 하나길 811,스지전골,,,,
1770,연근해식당,한식,부산광역시 중구 보수대로44번길 7,"우럭매운탕, 해물",,,,
1771,실비집,한식,부산광역시 중구 해관로 22-8,"주꾸미, 빈대떡",,,,
1772,해운대기와집대구탕,한식,부산광역시 해운대구 달맞이길104번길 46,대구탕,,,,
1773,거북선횟집,한식,부산광역시 해운대구 달맞이길62번길 69,모듬회,,,,
1774,수민이네,한식,부산광역시 해운대구 청사포로58번길 118,"조개구이, 장어구이",,,,
1775,미스터스시,일식,부산광역시 해운대구 해운대로 744-5,"초밥, 생선회",,,,
1776,본가한우곱창,한식,울산광역시 남구 남산로12번길 9,한우곱창,,,,
1777,터미날식당,한식,울산광역시 남구 봉월로 164,정식,,,,
1778,고래고기원조할매집본점,한식,울산광역시 남구 장생포고래로 135,고래고기,,,,
1779,함양집,한식,울산광역시 남구 중앙로208번길 12,비빔밥,,,,
1780,행이왕갈비,한식,울산광역시 남구 팔등로141번길 7,돼지갈비,,,,
1781,섬뜰,한식,울산광역시 동구 동진로 42,전복밥,,,,
1782,산너머남촌,한식,울산광역시 동구 동해안로 596,코다리찜,,,,
1783,탱크맨투곰탕전문점,한식,울산광역시 동구 옥류로 19,"갈비탕, 갈비찜",,,,
1784,육일횟집,한식,울산광역시 동구 주전해안길 278,물회,,,,
1785,상안가든,한식,울산광역시 북구 동산길 22,"오리탕, 오리불고기",,,,
1786,충남숯불고기,한식,울산광역시 울주군 두동면 계명로 88,한우모듬,,,,
1787,호뻘떡낙지,한식,울산광역시 북구 수동1길 4,낙지볶음,,,,
1788,버드나무집,한식,울산광역시 울주군 상북면 웃궁평길 20,오리불고기,,,,
1789,김양집,한식,울산광역시 울주군 서생면 신암해안길 13,짚불곰장어,,,,
1790,진하고향해물탕,한식,울산광역시 울주군 서생면 진하길 45,조개탕,,,,
1791,베테랑바베큐,한식,울산광역시 울주군 서생면 해맞이로 924,소갈비,,,,
1792,감나무집,한식,울산광역시 울주군 청량면 청량천변로 123,"오리불고기, 오리탕",,,,
1793,효정밥상,한식,울산광역시 울주군 청량읍 신덕하1길 9,게장정식,,,,
1794,다운목살구이,한식,울산광역시 중구 운곡안길 9,한식,,,,
1795,이루후제,중식,제주도 서귀포시 남원읍 하신로 63,짬뽕,,,,
1796,산방식당 ,한식,제주도 서귀포시 대정읍 하모이삼로 62,"밀냉면, 수육 ",,,,
1797,미영이네식당,한식,제주도 서귀포시 대정읍 하모항구로 42,고등어회,,,,
1798,홍성방 ,중식,제주도 서귀포시 대정읍 하모항구로 76,"해물짬뽕, 해물짜장 ",,,,
1799,올레안뜰,일식,제주도 서귀포시 법환로 24,흑돼지왕돈가스 ,,,,
1800,대유랜드 ,한식,제주도 서귀포시 상예로 381,"꿩샤브샤브, 꿩튀김 ",,,,
1801,네거리식당,한식,제주도 서귀포시 서문로29번길 20,갈치국,,,,
1802,한옥집,한식,제주도 서귀포시 서홍로41,김치찜,,,,
1803,몰질식당,한식,제주도 서귀포시 이어도로 598,"고기짬뽕, 복지리",,,,
1804,삼보식당,한식,제주도 서귀포시 중정로 25,뚝배기,,,,
1805,중문조림식당,한식,제주도 서귀포시 천제연로 170,생선조림,,,,
1806,중문수두리보말칼국수,한식,제주도 서귀포시 천제연로 192,보말칼국수,,,,
1807,용이식당,한식,제주도 서귀포시 중앙로79번길 9,두루치기,,,,
1808,표선어촌식당,한식,제주도 서귀포시 표선면 민속해안로 578-7,"회, 물회",,,,
1809,광동식당,한식,제주도 서귀포시 표선면 세성로 272,두루치기,,,,
1810,한일수산횟집,한식,제주도 서귀포시 홍중로 3,회,,,,
1811,누룽지식당,한식,제주도 제주시 고산동산6길 15-1,고등어조림,,,,
1812,바삭돈가스,일식,제주도 제주시 과원북4길 61,흑돼지 돈가스,,,,
1813,황금손가락,일식,제주도 제주시 구남동1길 44,초밥,,,,
1814,해녀촌 ,한식,제주도 제주시 구좌읍 동복로 33,회국수,,,,
1815,소라횟집,한식,제주도 제주시 구좌읍 해맞이해안로 1240-3,매운탕,,,,
1816,제주옹기설렁탕 ,한식,제주도 제주시 문송길 27,"설렁탕, 꼬리곰탕 ",,,,
1817,두루두루,한식,제주도 제주시 삼무로3길 14,쥐치조림,,,,
1818,앞뱅디식당,한식,제주도 제주시 선덕로 32,"멜국,각재기국",,,,
1819,엉덩물물회,한식,제주도 제주시 성두길 7-7,한치물회,,,,
1820,삼다가,한식,제주도 제주시 신대로9길 27,흑돼지생구이,,,,
1821,돌하르방식당 ,한식,제주도 제주시 신산로11길 53,"각재기국, 해물뚝배기 ",,,,
1822,오롯,한식,제주도 제주시 신설로 11길 2-10,전복비빔밥,,,,
1823,참솔식당,한식,제주도 제주시 애월읍 유수암평화5길 21,"산채비빔밥, 백숙 ",,,,
1824,국수만찬 ,한식,제주도 제주시 은남3길 1,"고기국수, 돔베고기 ",,,,
1825,대성아귀찜,한식,제주도 제주시 조천읍 함덕3길 4,아귀찜,,,,
1826,중국집마씸,중식,제주도 제주시 한경면 두신로 78,짬뽕,,,,
1827,제주데미안,일식,제주도 제주시 한경면 고조로 492-15,돈가스정식,,,,
1828,우정해장국,한식,제주도 제주시 한림읍 한림상로 139,내장탕,,,,
1829,태능숯불갈비,한식,경기 수원시 장안구 정조로1110번길 3 송춘석음악학원1층 태능숯불갈비,"돼지갈비,내장탕",11:00 - 22:00,주차 및 편의시설을 업데이트 해주세요,,
1830,우성토종순대국,한식,경기 수원시 권선구 고산로4번길 6 스타빌딩1층,순대국,08:00 - 21:00,가게 뒷편 주택가,,
1831,구테로이테,카페,서울 강남구 선릉로131길 16 1층 구테로이테,,,,,
1832,카페 후문,카페,서울 광진구 능동로36길 183,,,,,
1833,더 베이커스 테이블,카페,서울 용산구 녹사평대로 244-1,,,,,
1834,1인1잔,카페,서울 은평구 연서로 534,,,,,
1835,인크커피 가산플래그쉽스토어,카페,서울 금천구 가산디지털2로 127-20,,,,,
1836,헤리스헤이스,카페,서울 강서구 마곡동로3길 26 103호,,,,,
1837,꽃담인사동본점,카페,서울 종로구 인사동길 19-2,,,,,
1838,우드멜로우,카페,서울 강동구 아리수로 243,,,,,
1839,페니힐스 커피스테이션,카페,"서울 동작구 동작대로1길 10-14 새롬빌딩 1,2층",,,,,
1840,커피향기,카페,인천 강화군 강화읍 강화대로368번길 13,,,,,
1841,노웨이벗히어,카페,인천 남동구 성말로35번길 9,,,,,
1842,지금이곳,카페,인천 중구 운남로82번길 40,,,,,
1843,포레스트아웃팅스,카페,인천 연수구 청량로 145 포레스트아웃팅스 송도점,,,,,
1844,카페799,카페,강원 영월군 영월읍 천문대길 397,,,,,
1845,몽토랑 산양목장,카페,강원 태백시 효자1길 27-2,,,,,
1846,리버레인,카페,강원 춘천시 영서로 2529-47,,,,,
1847,카페하추리,카페,강원 인제군 인제읍 하추로 187,,,,,
1848,카페 은하수,카페,강원 철원군 동송읍 한탄강길 112 카페은하수,,,,,
1849,온힐링카페,카페,강원 화천군 화천읍 노신로 43 1층 온힐링카페,,,,,
1850,카페아인53,카페,강원 양구군 양구읍 성곡로 200-1 아인53,,,,,
1851,로즈,카페,강원 홍천군 서면 상귀량길 4 로즈카페,,,,,
1852,스톤크릭,카페,강원 원주시 지정면 지정로 1101,,,,,
1853,그리심,카페,강원 평창군 평창읍 제방길 33-6,,,,,
1854,아우로라카페,카페,강원 정선군 고한읍 함백산로 1448,,,,,
1855,노랑공장,카페,강원 횡성군 횡성읍 태기로 488 A동,,,,,
1856,에이프레임,카페,강원 고성군 죽왕면 가향길 20-1,,,,,
1857,카페리브로,카페,경기 의정부시 범골로35번길 69-6,,,,,
1858,구벼울,카페,경기 양평군 옥천면 남한강변길 123-19,,,,,
1859,연천회관,카페,경기 연천군 연천읍 평화로1219번길 42,,,,,
1860,수우스커피,카페,경기 김포시 김포한강1로98번길 17-88 101호,,,,,
1861,커피사촌로스터스,카페,경기 고양시 일산동구 위시티로 43 1층,,,,,
1862,고모리691,카페,경기 포천시 소흘읍 고모리 691,,,,,
1863,레드브릿지,카페,경기 파주시 광탄면 기산로 329,,,,,
1864,베이커리 씨어터,카페,경기 남양주시 화도읍 경춘로2696번길 4-15,,,,,
1865,마이포터리,카페,경기 남양주시 수동면 비룡로782번길 71-40 마이포터리,,,,,
1866,프롬밀크,카페,경기 가평군 가평읍 오리나무길 35 프롬밀크,,,,,
1867,메인스트리트,카페,경기 평택시 포승읍 만호리 697-17,,,,,
1868,이배재제빵소,카페,경기 광주시 이배재로 247,,,,,
1869,180커피로스터스,카페,경기 성남시 분당구 문정로144번길 4,,,,,
1870,16세기 티하우스,카페,"경기 수원시 영통구 광교중앙로37번길 45 1층,지층",,,,,
1871,송강커피,카페,경기 오산시 궐리사로 63 2층,,,,,
1872,칼리오페,카페,경기 용인시 처인구 성산로170번길 23-1 칼리오페,,,,,
1873,더포레,카페,경기 화성시 향남읍 두렁바위길 49-13,,,,,
1874,카페 여주,카페,경기 여주시 강천면 강문로 703 카페여주,,,,,
1875,커피볶는 콩탱이,카페,경기 부천시 부천로136번길 34,,,,,
1876,청화공간,카페,경기 시흥시 호현로 155-25 카페청화공간,,,,,
1877,실낙원,카페,경기 안양시 동안구 평촌대로223번길 55 대명빌딩 4층 401호,,,,,
1878,카페유일,카페,경기 안산시 단원구 꽃우물1길 16-4,,,,,
1879,배꽃길61,카페,경기 안성시 대덕면 배꽃길 61,,,,,
1880,메이븐,카페,경기 수원시 팔달구 창룡대로74번길 15,,,,,
1881,더반올가닉,카페,경기 이천시 부발읍 부발중앙로221번길 89 더반 올가닉,,,,,
1882,카페웨더,카페,경기 하남시 검단산로 228-8,,,,,
1883,"구옥,날다",카페,충북 충주시 충주호수로 1016-10,,,,,
1884,카페산,카페,충북 단양군 가곡면 두산길 196-86,,,,,
1885,서부제과,카페,충북 괴산군 괴산읍 읍내로15길 31,,,,,
1886,카페트리스톤,카페,충북 음성군 음성읍 음성로 152 1층 카페트리스톤,,,,,
1887,스테이인터뷰 영동,카페,충북 영동군 양산면 양산심천로 45 1층,,,,,
1888,마일로에스프레소바,카페,충북 청주시 흥덕구 흥덕로88번길 29 1층,,,,,
1889,풀문,카페,충북 청주시 상당구 수암로 46-8 풀문커피,,,,,
1890,글루글루,카페,충북 제천시 수산면 옥순봉로10길 2 2동,,,,,
1891,더그라스,카페,충북 진천군 진천읍 소강정1길 78 카페 더그라스,,,,,
1892,메릴본케이크,카페,충북 청주시 상당구 사직대로361번길 14-9 2층,,,,,
1893,로터스 블라썸,카페,충북 보은군 속리산면 법주사로 104 로터스 블라썸,,,,,
1894,로드1950,카페,충남 당진시 신평면 매산로 170 로드1950카페,,,,,
1895,여울목카페,카페,충남 금산군 제원면 낙안길 9,,,,,
1896,무드빌리지,카페,충남 부여군 부여읍 뒷개로27번길 10-1 무드빌리지,,,,,
1897,카페그랑블루,카페,충남 보령시 해안로 484,,,,,
1898,앵화당,카페,충남 청양군 운곡면 구만이길 70-21 앵화당,,,,,
1899,제주도화,카페,세종 연서면 와룡로 606,,,,,
1900,풍뉴가,카페,대전 동구 수향길 31,,,,,
1901,자동차 카페 히피스,카페,대전 유성구 대학로76번길 55 자동차 카페 히피스,,,,,
1902,램프,카페,충남 서천군 장항읍 장서로 31-1,,,,,
1903,인주,카페,"충남 아산시 인주면 아산만로 1608 가, 나, 다동",,,,,
1904,연리지,카페,충남 계룡시 엄사면 향적산길 91,,,,,
1905,비츠카페,카페,충남 홍성군 서부면 남당항로72번길 1,,,,,
1906,케이카페,카페,충남 홍성군 홍북읍 용봉산2길 41 케이카페,,,,,
1907,한가로이,카페,충남 서산시 운산면 신창길 102-3,,,,,
1908,카페이안,카페,충남 예산군 예산읍 아리랑로213번길 34 카페 이안,,,,,
1909,에어산,카페,충남 공주시 반포면 임금봉길 88-27,,,,,
1910,커피인터뷰,카페,충남 태안군 소원면 파도길 61-9,,,,,
1911,공원다방,카페,충남 천안시 동남구 청수15길 4 공원다방,,,,,
1912,카페써니,카페,전북 전주시 덕진구 구렛들1길 46,,,,,
1913,무주창고,카페,전북 무주군 적상면 마산내동길 16 무주창고,,,,,
1914,미안커피,카페,전북 남원시 함파우길 65-14 남원시립김병종미술관 1층 미안커피,,,,,
1915,블랜드미,카페,전북 익산시 현영길 123-10,,,,,
1916,디오니,카페,전북 전주시 덕진구 원동로 16,,,,,
1917,라파르,카페,전북 군산시 옥도면 장자도2길 31,,,,,
1918,카페진안,카페,전북 진안군 부귀면 원세동길 2,,,,,
1919,비스트로한스,카페,전북 김제시 신풍길 253-5 제니오피스텔 1층 Bistro Han's,,,,,
1920,제이포렛,카페,전북 정읍시 정읍사로 388 제이포렛,,,,,
1921,카페캔버스,카페,전북 완주군 이서면 지사제로 191 카페캔버스,,,,,
1922,추억을나누며,카페,전북 부안군 진서면 청자로 206 추억을나누며,,,,,
1923,낭만가옥,카페,전남 곡성군 곡성읍 낙동원로 26,,,,,
1924,배알도카페니테오,카페,전남 광양시 명당길 59-1,,,,,
1925,가배당,카페,광주광역시 서구 눌재로 434 1층,,,,,
1926,하원재,카페,광주광역시 남구 제중로47번길 11 1층,,,,,
1927,윤뜰,카페,전남 나주시 재신길 24,,,,,
1928,옥담,카페,전남 담양군 봉산면 연산길 89-11 옥담,,,,,
1929,커피창고로,카페,전남 목포시 평화로 51,,,,,
1930,춘운서옥,카페,전남 보성군 보성읍 송재로 211-9,,,,,
1931,운평리769,카페,전남 순천시 서면 청소년수련원길 153,,,,,
1932,카페보리,카페,전남 영광군 백수읍 해안로 787,,,,,
1933,당인리포레스트,카페,전남 완도군 군외면 청해진서로 1418-2,,,,,
1934,맥문동,카페,광주광역시 서구 마륵로 24,,,,,
1935,MOMO,카페,전남 장성군 진원면 상림길 26 MOMO,,,,,
1936,FOURROOM(승모네),카페,전남 장흥군 장흥읍 중앙로 81 1층 FOURROOM,,,,,
1937,포베오커피,카페,전남 함평군 함평읍 주포로 395,,,,,
1938,문가든,카페,전남 해남군 계곡면 오류골길 64,,,,,
1939,수만리커피,카페,전남 화순군 화순읍 안양산로 616-2,,,,,
1940,바다정원,카페,전남 신안군 압해읍 압해로 820 카페 바다정원,,,,,
1941,커피농장 산티아고 본점,카페,전남 고흥군 과역면 석촌1길 81-117,,,,,
1942,라피끄,카페,전남 여수시 돌산읍 무술목길 142-1 카페 라피크,,,,,
1943,화이트카페블랙라운지,카페,전남 무안군 망운면 청운로 857-10,,,,,
1944,물치상회,카페,경북 울진군 후포면 울진대게로 289-1,,,,,
1945,두낫디스터브,카페,경북 구미시 고아읍 들성로 171-34,,,,,
1946,카페스톤 고령점,카페,경북 고령군 쌍림면 대가야로 446-44 카페스톤 고령점,,,,,
1947,카페댐댐,카페,경북 군위군 삼국유사면 삼국유사로 438-16,,,,,
1948,카페자산,카페,경북 김천시 자산3길 36,,,,,
1949,마고플레인강정보점,카페,대구광역시 달성군 다사읍 강정본길 68-18,,,,,
1950,그린그루브,카페,대구광역시 달서구 성서로 406 성서우체국 1층,,,,,
1951,퀸즈크라운,카페,대구광역시 서구 서대구로 118 1층~4층,,,,,
1952,월영당,카페,경북 안동시 민속촌길 26,,,,,
1953,백일홍,카페,경북 청송군 파천면 송소고택길 21,,,,,
1954,이웃들의테이블카페,카페,경북 칠곡군 왜관읍 평장길 31 1층 이웃들의테이블카페,,,,,
1955,미미커피,카페,경북 의성군 단촌면 장터길 16-6,,,,,
1956,카페 트리팔렛,카페,경북 성주군 월항면 주산로 454 카페 트리팔렛,,,,,
1957,엘파라이소365,카페,경북 청도군 화양읍 소라2길 36-13,,,,,
1958,마고포레스트,카페,경북 경산시 경안로73길 20 마고 포레스트,,,,,
1959,봉덕창고,카페,경북 예천군 예천읍 봉덕로 49,,,,,
1960,녹스고지,카페,경북 영주시 두서길87번길38,,,,,
1961,휴행복한펜션 카페,카페,경북 울릉군 북면 추산길 40 휴행복한펜션,,,,,
1962,까브,카페,경북 문경시 동로면 안생달길279,,,,,
1963,홀리가든,카페,경북 봉화군 명호면 비나리길172-57,,,,,
1964,명주정원,카페,경북 상주시 함창읍 새잼이길 7,,,,,
1965,스테이클래시,카페,경북 영천시 송정길 85,,,,,
1966,네스트 코퍼레이션,카페,경북 포항시 남구 호미곶면 해맞이로46번길 164,,,,,
1967,르몽,카페,경남 사천시 백천길 114-55,,,,,
1968,토곡요,카페,경남 양산시 하북면 충렬로 1559,,,,,
1969,알리스타,카페,경남 창녕군 창녕읍 향교골목길 28-57 알리스타,,,,,
1970,심해,카페,경남 거제시 장목면 옥포대첩로 1252,,,,,
1971,리틀버터,카페,경남 거창군 거창읍 강변로 53 빨간지붕 1층,,,,,
1972,위츠,카페,경남 창원시 성산구 신사로 135 지하,,,,,
1973,해맞이카페,카페,경남 고성군 동해면 조선특구로 2104,,,,,
1974,카페 잇소,카페,경남 밀양시 삼랑진읍 행곡로 425-1 카페잇소,,,,,
1975,커피플라워,카페,경남 진주시 남강로 36 커피플라워 혹은 진주시 남강로 38,,,,,
1976,올너프(all'nuff),카페,경남 창원시 진해구 충장로 398-5 1층,,,,,
1977,진리커피,카페,경남 하동군 하동읍 중앙로 11 1층 진리커피,,,,,
1978,무진(MOOZ),카페,경남 함안군 함안면 함안대로 257 무진,,,,,
1979,지중해,카페,경남 창원시 마산합포구 가포로 501-201 카페,,,,,
1980,디마네,카페,경남 함양군 함양읍 서위천길 11 1층,,,,,
1981,로우풀,카페,경남 합천군 대병면 회양관광단지길 28-10,,,,,
1982,단토,카페,경남 의령군 의령읍 의병로 216,,,,,
1983,네르하21,카페,경남 통영시 도산면 도산일주로 954 네르하21카페,,,,,
1984,로드172,카페,경남 김해시 분성로172번길 19,,,,,
1985,마샹스,카페,경남 남해군 창선면 율도로 10,,,,,
1986,방목리카페,카페,경남 산청군 단성면 석대로281번길 229-30,,,,,
1987,주마등,카페,부산광역시 부산진구 서전로47번길 27 1층,,,,,
1988,라메르판지,카페,울산광역시 북구 판지1길 30,,,,,
1989,산복도로370,카페,부산광역시 중구 망양로 370,,,,,
1990,앙로고택,카페,부산 강서구 식만로 122 앙로고택,,,,,
1991,유정1995,카페,부산 기장군 정관읍 병산로 303-1 유정1995,,,,,
1992,모모스커피,카페,부산 금정구 오시게로 18-1,,,,,
1993,발레나식스,카페,울산광역시 울주군 범서읍 지지길 55 1층,,,,,
1994,빌리지40,카페,부산 동래구 금정마을로 40 빌리지40,,,,,
1995,비양놀,카페,제주 제주시 한림읍 한림해안로 311 비양놀,,,,,
1996,카페모알보알,카페,제주 제주시 구좌읍 구좌해안로 141 카페 모알보알,,,,,
1997,하라케케,카페,제주 서귀포시 속골로 29-10 16호,,,,,
1998,카페 툇마루,카페,강원 강릉시 난설헌로 232 카페 툇마루,,,,,
1999,엘로우,카페,경북 경주시 경감로 375-16,,,,,
2000,바다소리카페,카페,경북 영덕군 강구면 영덕대게로 133,,,,,
2001,언덕위에하얀집,카페,전남 영암군 덕진면 여운재로 565 언덕위에하얀집,,,,,
2002,고매커피,카페,경기 용인시 기흥구 원고매로2번길 85-2,,,,,
2003,까페아스타나,카페,경기 화성시 효행로 1203-8,,,,,
2004,카페스테어스,카페,서울 중랑구 동일로109길 28 1층 카페스테어스,,,,,
2005,연다원,카페,전북 고창군 아산면 복분자로 184-81 연다원,,,,,
2006,미텐발트,카페,전북 임실군 운암면 종운로 802-18,,,,,
2007,그날의 온도,카페,전북 전주시 덕진구 원동로 45,,,,,
2008,카페 더 밸리,카페,충남 공주시 사곡면 마곡사로 734 더밸리,,,,,
2009,카페 금성동,카페,충남 공주시 정자방1길 31 1층,,,,,
2010,리파로,카페,"전북 전주시 덕진구 정여립로 924-25 1,2층",,,,,
2011,라온카페,카페,전북 완주군 소양면 오도길 64,,,,,
2012,날망,카페,전북 전주시 덕진구 기지로 120 1층,,,,,
2013,빈타이,카페,전북 전주시 덕진구 안전로 108-14,,,,,
